KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3
,,, 0063192395, 0.528,SemiDetached,2920857385134567680
,,, 0063309085, 0.961,Ellipsoidal,3889936491119648256
,,, 0063328020, 0.671,SemiDetached,2172287874408422144
,,, 0063579446, 0.382,Detached,2921174559879059840
,,, 0063818344, 0.582,SemiDetached,2344334957093813632
,,, 0063820329, 0.729,OverContact,2067885779315742592
,,, 0063916460, 0.442,SemiDetached,2164802575358048128
,,, 0063972440, 0.527,SemiDetached,2006361437964416128
,,, 0064366964, 0.638,SemiDetached,2003278510441360128
,,, 0064951042, 0.584,SemiDetached,2006902672566755456
,,, 0065348716, 0.708,OverContact,5070651897330910976
,,, 0065448527, 0.740,OverContact,5076064243319046272
,,, 0066080183, 0.745,OverContact,2002302453348903296
,,, 0066355834, 0.174,Detached,1988664351633304320
,,, 0066545120, 0.624,SemiDetached,1989995379181992576
,,, 0066573768, 0.830,Ellipsoidal,5133418652473361920
,,, 0066602813, 0.352,Detached,5606442401727210496
,,, 0066715008, 0.755,OverContact,3686703930072434176
,,, 0067267845, 0.586,SemiDetached,6040115351372122496
,,, 0067474119, 0.769,OverContact,3966393506058738560
,,, 0067686223, 0.710,OverContact,3189462062839263360
,,, 0067686556, 0.735,OverContact,3191950017134972928
,,, 0067687692, 0.623,SemiDetached,3197182077575402368
,,, 0067688552, 0.459,SemiDetached,3192427750641242112
,,, 0067707406, 0.558,SemiDetached,1289826718200130688
,,, 0067707714, 0.729,OverContact,1290207905137101312
,,, 0067808952, 0.806,Ellipsoidal,3202186294293695360
,,, 0069838619, 0.949,Ellipsoidal,6628980141010379904
,,, 0069889494, 0.666,SemiDetached,2401669055347176704
,,, 0069949079, 0.715,OverContact,6624577352855470720
,,, 0070555928, 0.548,SemiDetached,4970170828202711808
,,, 0070761941, 0.734,OverContact,2309736929643643392
,,, 0071026173, 0.833,Ellipsoidal,3176933162200130304
,,, 0071103363, 0.570,SemiDetached,1005864680547618816
,,, 0071107089, 0.847,Ellipsoidal,3178462307996799616
,,, 0071298511, 0.552,SemiDetached,5460637676590247808
,,, 0072839144, 0.615,SemiDetached,1351714684378550016
,,, 0073386477, 0.549,SemiDetached,5445295160055326592
,,, 0073455146, 0.855,Ellipsoidal,6128954482140275200
,,, 0074528791, 0.588,SemiDetached,5427171390199613184
,,, 0075377304, 0.842,Ellipsoidal,2374635642128481920
,,, 0077139245, 0.521,SemiDetached,3968406436971108224
,,, 0077557473, 0.513,SemiDetached,3487386656917750528
,,, 0078151317, 0.521,SemiDetached,3822463203439684992
,,, 0079565128, 0.580,SemiDetached,4834023766534843520
,,, 0080252615, 0.639,SemiDetached,6684437686450850048
,,, 0080556181, 0.481,SemiDetached,2928955146532019200
,,, 0080650858, 0.517,SemiDetached,5533554569025442432
,,, 0081390067, 0.246,Detached,466280070774747904
,,, 0081702112, 0.316,Detached,5350012341389819776
,,, 0082224114, 0.781,OverContact,740582795692769408
,,, 0083812531, 0.559,SemiDetached,431242964531324288
,,, 0084070123, 0.625,SemiDetached,1960290182764941440
,,, 0084342725, 0.634,SemiDetached,476270508301993344
,,, 0085585153, 0.708,OverContact,1341542625569128960
,,, 0085600400, 0.603,SemiDetached,1340689198387514112
,,, 0085785338, 0.442,SemiDetached,166437168205381376
,,, 0086232609, 0.265,Detached,1040191742802868992
,,, 0086385104, 0.511,SemiDetached,1065020124107652352
,,, 0087429086, 0.540,SemiDetached,266586661559352064
,,, 0088479623, 0.502,SemiDetached,5074604160596736640
,,, 0088589037, 0.489,SemiDetached,1798755535044369024
,,, 0088646716, 0.793,OverContact,719171456011132544
,,, 0089018905, 0.340,Detached,6517673761432499072
,,, 0089239251, 0.824,Ellipsoidal,4887997933349445120
,,, 0089428764, 0.841,Ellipsoidal,6590559558307943168
,,, 0089543393, 0.691,SemiDetached,2390134529832050176
,,, 0089761288, 0.714,OverContact,2059011376158159488
,,, 0089787778, 0.662,SemiDetached,5314401427507661312
,,, 0090349611, 0.599,SemiDetached,2059095424401407232
,,, 0090836525, 0.892,Ellipsoidal,5835662847902208256
,,, 0091369561, 0.552,SemiDetached,6677454069627686144
,,, 0091448148, 0.617,SemiDetached,6484117147590719488
,,, 0091542943, 0.170,Detached,5051952743596712832
,,, 0092234970, 0.638,SemiDetached,5099527782799972736
,,, 0092902951, 0.583,SemiDetached,5345504927825740800
,,, 0093053299, 0.871,Ellipsoidal,2963494521908963968
,,, 0093316328, 0.594,SemiDetached,4321412719641946496
,,, 0095525590, 0.746,OverContact,3739687539990111872
,,, 0095867802, 0.536,SemiDetached,5756165167814720512
,,, 0097467902, 0.568,SemiDetached,5035911521780451584
,,, 0098777963, 0.861,Ellipsoidal,5153840122454259456
,,, 0098828631, 0.793,OverContact,5153975843420955136
,,, 0098853987, 0.511,SemiDetached,5152756553745197952
,,, 0099465976, 0.631,SemiDetached,6804873890892887808
,,, 0099646802, 0.751,OverContact,6828428870229510400
,,, 0099784331, 0.705,OverContact,814368409693740160
,,, 0100029948, 0.337,Detached,4958768033630176640
,,, 0100917608, 0.447,SemiDetached,4964652894740377088
,,, 0101070833, 0.700,SemiDetached,4842588618517698944
,,, 0101547609, 0.562,SemiDetached,709587249372597760
,,, 0101645013, 0.851,Ellipsoidal,1348042457276499840
,,, 0101719607, 0.528,SemiDetached,1347782800733439872
,,, 0101767283, 0.666,SemiDetached,1347743939869168640
,,, 0102691227, 0.435,SemiDetached,5415821204685809536
,,, 0104975120, 0.566,SemiDetached,258811675539612672
,,, 0105802318, 0.876,Ellipsoidal,5442446183689624448
,,, 0106055469, 0.628,SemiDetached,5442581599717110912
,,, 0106309554, 0.638,SemiDetached,5440939101145686400
,,, 0106403786, 0.497,SemiDetached,5392917071807507456
,,, 0112099606, 0.166,Detached,6173448694052752384
,,, 0112401201, 0.680,SemiDetached,6758341463596296704
,,, 0113061684, 0.882,Ellipsoidal,6745080219492054016
,,, 0114500611, 0.816,Ellipsoidal,2356815135622438784
,,, 0115046240, 0.832,Ellipsoidal,2980852202739698944
,,, 0115105140, 0.766,OverContact,6776899811118500480
,,, 0115443990, 0.627,SemiDetached,4997329074646834304
,,, 0115481900, 0.604,SemiDetached,2036801520456347392
,,, 0115971584, 0.834,Ellipsoidal,1344698189582086016
,,, 0116161302, 0.572,SemiDetached,4609102617076419456
,,, 0116163356, 0.824,Ellipsoidal,4609332376349201408
,,, 0116417661, 0.481,SemiDetached,5004017987993842048
,,, 0116484192, 0.788,OverContact,1394887837372693632
,,, 0116502572, 0.553,SemiDetached,1391285764265043968
,,, 0116503129, 0.783,OverContact,1400700641814408960
,,, 0116520408, 0.783,OverContact,1400951777142630272
,,, 0117175528, 0.562,SemiDetached,445958725070708864
,,, 0117378874, 0.668,SemiDetached,706118294483472512
,,, 0117515123, 0.818,Ellipsoidal,6519090860121394816
,,, 0117544915, 0.513,SemiDetached,6544034106030789120
,,, 0117648603, 0.521,SemiDetached,3170994425021057664
,,, 0117978580, 0.767,OverContact,3173484509621374464
,,, 0118271395, 0.848,Ellipsoidal,6648949535618124800
,,, 0118826280, 0.720,OverContact,5001230863456552064
,,, 0119159743, 0.849,Ellipsoidal,6649398690418063232
,,, 0119461266, 0.467,SemiDetached,3002394006353377152
,,, 0120414806, 0.522,SemiDetached,2306294844069169152
,,, 0120607386, 0.878,Ellipsoidal,4997907692641176192
,,, 0120956236, 0.752,OverContact,5100598264746652544
,,, 0121009628, 0.721,OverContact,5088926497842921600
,,, 0121078334, 0.643,SemiDetached,5087757377681887232
,,, 0121092386, 0.661,SemiDetached,5088684334703914240
,,, 0121134517, 0.814,Ellipsoidal,5087617945863684608
,,, 0121156576, 0.428,SemiDetached,5087620076167457280
5261743,,, 0121273032, 0.414,SemiDetached,2100618270538909056
,,, 0121420805, 0.530,SemiDetached,6515929626753204096
,,, 0121568625, 0.247,Detached,4898497925796771328
,,, 0122645363, 0.532,SemiDetached,5966150998003864960
9748032,,, 0122891349, 0.832,Ellipsoidal,2118604498357977088
,,, 0123038007, 0.907,Ellipsoidal,2118523924771357184
9691292,,, 0123311124, 0.751,OverContact,2119162083894390016
,,, 0124205037, 0.794,OverContact,6181063980305593472
,,, 0124282575, 0.314,Detached,6179179176857942016
,,, 0125267683, 0.633,SemiDetached,3046088976398149760
,,, 0125298121, 0.711,OverContact,2874976139289746560
,,, 0125497512, 0.611,SemiDetached,3046036062400216576
,,, 0125857387, 0.680,SemiDetached,5962929738182931584
,,, 0126336928, 0.656,SemiDetached,1845206534070618624
,,, 0126446153, 0.581,SemiDetached,5601635474337751808
,,, 0126602778, 0.644,SemiDetached,6483428715872072192
,,, 0126944775, 0.496,SemiDetached,6580038335837487744
,,, 0126945917, 0.597,SemiDetached,6579957899690993024
,,, 0127365016, 0.178,Detached,1924490187240994816
,,, 0128927089, 0.565,SemiDetached,1932218276515653888
,,, 0129409890, 0.397,Detached,1928855351478724736
,,, 0129455317, 0.744,OverContact,1928018863649494912
,,, 0129764561, 0.540,SemiDetached,4965590537640948992
,,, 0129810365, 0.869,Ellipsoidal,4849085151689890176
,,, 0129888462, 0.595,SemiDetached,4854906511706572032
,,, 0130158361, 0.334,Detached,875749574028354176
,,, 0135244338, 0.963,Ellipsoidal,6149888839929167360
,,, 0136656542, 0.813,Ellipsoidal,1861961579463223296
,,, 0138256097, 0.787,OverContact,1282849079970135040
,,, 0138256675, 0.709,OverContact,1388350484830805248
,,, 0138476641, 0.633,SemiDetached,1143647643719890560
,,, 0138543573, 0.627,SemiDetached,1052402300465614080
,,, 0138578906, 0.527,SemiDetached,859626404236660992
,,, 0139128537, 0.350,Detached,6516192787989997952
,,, 0139148071, 0.615,SemiDetached,6542729157527627392
,,, 0139207681, 0.649,SemiDetached,6540277727634904960
,,, 0139452314, 0.785,OverContact,760365651281045504
,,, 0139460937, 0.276,Detached,335286213942782208
,,, 0139699256, 0.455,SemiDetached,6466658483488677376
,,, 0139701741, 0.549,SemiDetached,5092361337808801792
,,, 0139703005, 0.737,OverContact,4899255076991501568
,,, 0139732428, 0.310,Detached,4898014106320948992
,,, 0139841210, 0.499,SemiDetached,6561814308565586944
,,, 0140209204, 0.528,SemiDetached,2900782566250390272
,,, 0140493525, 0.754,OverContact,5016120965316987648
,,, 0140627676, 0.766,OverContact,500972789364298112
,,, 0140757590, 0.865,Ellipsoidal,4654488391189033344
,,, 0141126559, 0.717,OverContact,4651727036455330048
,,, 0141179506, 0.958,Ellipsoidal,1537395883044801408
,,, 0141606986, 0.731,OverContact,4650697794795813504
,,, 0141622065, 0.577,SemiDetached,4650570251448824960
,,, 0141914317, 0.784,OverContact,5266269923742586496
,,, 0141975903, 0.758,OverContact,5261762892438749696
,,, 0141978095, 0.222,Detached,5260710969048468864
,,, 0142013583, 0.964,Ellipsoidal,5266101599685911168
,,, 0142105466, 0.868,Ellipsoidal,5266407676232077056
,,, 0142109430, 0.821,Ellipsoidal,5260466190272260480
,,, 0142258314, 0.696,SemiDetached,1029498682986373760
,,, 0142262969, 0.086,Detached,3467432208797826432
,,, 0142587827, 0.887,Ellipsoidal,1078659497130412288
,,, 0142742998, 0.332,Detached,5759575200048743680
,,, 0142791832, 0.246,Detached,1059944640994760448
,,, 0142929481, 0.504,SemiDetached,5054137026523976832
,,, 0143100813, 0.806,Ellipsoidal,4548008150397375872
,,, 0143350469, 0.564,SemiDetached,2971766457120866176
,,, 0143959183, 0.650,SemiDetached,194978119239970944
,,, 0144194304, 0.717,OverContact,6571992212825980928
,,, 0144462697, 0.555,SemiDetached,6520496139062608512
,,, 0146520491, 0.829,Ellipsoidal,2975096190646552448
,,, 0146557531, 0.771,OverContact,2975330695863044992
,,, 0146637697, 0.743,OverContact,4753158191005070720
,,, 0146761368, 0.628,SemiDetached,4754463070788780160
,,, 0147083089, 0.739,OverContact,6575365926816570752
,,, 0147131974, 0.593,SemiDetached,6576326144064772352
,,, 0147201138, 0.557,SemiDetached,6576042981165197696
,,, 0147214032, 0.488,SemiDetached,5363752044846198272
,,, 0147576476, 0.578,SemiDetached,1119321223832256640
,,, 0147625755, 0.627,SemiDetached,1584878773727211264
,,, 0148274098, 0.636,SemiDetached,5577205081867212288
,,, 0148963419, 0.635,SemiDetached,1680579406815027584
,,, 0149160359, 0.694,SemiDetached,4660987986700490368
,,, 0149319411, 0.366,Detached,5598020761135142784
,,, 0149473467, 0.606,SemiDetached,4759179627779753600
,,, 0149837469, 0.748,OverContact,6552416262990152576
,,, 0149861542, 0.444,SemiDetached,5092516888640338560
,,, 0149976187, 0.674,SemiDetached,5477873272970767360
,,, 0150225473, 0.605,SemiDetached,1018018235403653504
,,, 0150361911, 0.461,SemiDetached,5476952058323255552
,,, 0150443185, 0.520,SemiDetached,5477159247544461312
,,, 0152223725, 0.542,SemiDetached,6780057299276674816
,,, 0152362660, 0.841,Ellipsoidal,4895464441935073408
,,, 0152507230, 0.707,OverContact,4837289900184985728
,,, 0152592870, 0.662,SemiDetached,4837595667496752512
,,, 0152825521, 0.583,SemiDetached,6542838829517539328
,,, 0153166843, 0.474,SemiDetached,2909846325933123840
,,, 0153826685, 0.824,Ellipsoidal,1982577657116301440
,,, 0153891668, 0.576,SemiDetached,1137726326927058560
,,, 0153991851, 0.663,SemiDetached,1686621699950649344
,,, 0154067797, 0.757,OverContact,1672152096865024512
,,, 0154511165, 0.598,SemiDetached,1692248244547544704
,,, 0154664604, 0.752,OverContact,4546891252744542976
,,, 0155479809, 0.493,SemiDetached,203866292062876416
,,, 0155657581, 0.585,SemiDetached,1715299716278321408
,,, 0155894704, 0.554,SemiDetached,1074900468737991552
,,, 0155915231, 0.717,OverContact,1604030135978591616
,,, 0155968973, 0.868,Ellipsoidal,1391307170381236096
,,, 0155998626, 0.810,Ellipsoidal,1396430108588343936
,,, 0156215585, 0.545,SemiDetached,5108804572859487744
,,, 0156241056, 0.507,SemiDetached,3337025761759515776
,,, 0156376126, 0.665,SemiDetached,4031268437308995712
,,, 0156414921, 0.779,OverContact,202816984311041280
,,, 0157175641, 0.789,OverContact,3464532418676024064
,,, 0157273321, 0.535,SemiDetached,1567133171450548480
,,, 0157448336, 0.684,SemiDetached,1342236073809296000
,,, 0157754133, 0.398,Detached,3560730099741500928
,,, 0157770450, 0.575,SemiDetached,1127154075949146112
2679235,,, 0157889314, 0.581,SemiDetached,2096941851550394496
,,, 0158016784, 0.662,SemiDetached,1279490862221077376
,,, 0158329676, 0.397,Detached,5395278719705226624
,,, 0158582802, 0.513,SemiDetached,4929615754131499520
,,, 0158673914, 0.751,OverContact,5390545012909412608
,,, 0158713903, 0.481,SemiDetached,5400155466089996416
,,, 0159298033, 0.571,SemiDetached,1724059113100593920
,,, 0159493588, 0.769,OverContact,6106475860259513088
,,, 0159510983, 0.782,OverContact,1704588956899292672
,,, 0159854359, 0.752,OverContact,1596779097312755328
,,, 0159939533, 0.777,OverContact,1399760220071430784
,,, 0159950145, 0.728,OverContact,5046912788452672640
,,, 0159983399, 0.782,OverContact,1400549875578714240
,,, 0160036449, 0.540,SemiDetached,6595322200298581760
,,, 0160065970, 0.486,SemiDetached,6543701052791732736
,,, 0160081043, 0.652,SemiDetached,6536677303794279296
,,, 0160104585, 0.290,Detached,1854218440609038592
,,, 0160159932, 0.798,OverContact,6102051528550076416
,,, 0160196709, 0.764,OverContact,4942123695328651392
,,, 0160228595, 0.459,SemiDetached,1693287768367789952
,,, 0160492551, 0.708,OverContact,1707530498396516992
,,, 0161262226, 0.742,OverContact,6515948181012257792
,,, 0161287859, 0.752,OverContact,1864027076460205440
,,, 0161563111, 0.701,OverContact,1864483068860027136
,,, 0161638713, 0.311,Detached,4810169896130490880
,,, 0161668117, 0.684,SemiDetached,1588760492153772672
,,, 0161687311, 0.652,SemiDetached,1602057028003655040
,,, 0161710825, 0.459,SemiDetached,1862255698819150592
,,, 0161744580, 0.527,SemiDetached,1597305969540309632
,,, 0162585265, 0.593,SemiDetached,5374520249409189760
,,, 0163965682, 0.775,OverContact,1855066129714099840
,,, 0164375251, 0.729,OverContact,1363631230055537408
,,, 0164681172, 0.226,Detached,5138909098147226112
,,, 0164720673, 0.889,Ellipsoidal,5139078903973009920
,,, 0164775666, 0.714,OverContact,5136147262376858240
,,, 0164776925, 0.716,OverContact,5139342408807143168
,,, 0165186801, 0.571,SemiDetached,5566666915748470912
,,, 0165310952, 0.598,SemiDetached,2137780359106512640
,,, 0165371937, 0.603,SemiDetached,1549628911977705856
,,, 0165458777, 0.759,OverContact,3459295238636660352
,,, 0165618747, 0.660,SemiDetached,4543037254033231488
,,, 0166074503, 0.708,OverContact,1660622029525278336
,,, 0166660531, 0.766,OverContact,6115779515334499840
,,, 0167005326, 0.689,SemiDetached,5278764121045845504
,,, 0167196599, 0.650,SemiDetached,1868641623682682496
,,, 0167304040, 0.346,Detached,5280249737354083200
,,, 0167338355, 0.748,OverContact,5278887545525234688
,,, 0167654878, 0.961,Ellipsoidal,5478773291957821184
,,, 0167673754, 0.704,OverContact,4822361104963340032
,,, 0167692491, 0.973,Ellipsoidal,5286333472626461696
,,, 0167694820, 0.707,OverContact,5285319035711585792
,,, 0167717848, 0.657,SemiDetached,4819467229015867648
,,, 0167722431, 0.689,SemiDetached,5478885446438293376
,,, 0167747439, 0.462,SemiDetached,4807365488644341504
,,, 0167756615, 0.159,Detached,4819621298082774144
,,, 0167890109, 0.709,OverContact,5285229837830856576
,,, 0168384614, 0.633,SemiDetached,3532312225289255040
,,, 0168674931, 0.599,SemiDetached,4883981932768909568
,,, 0168675489, 0.815,Ellipsoidal,4882303523972578432
,,, 0168809669, 0.600,SemiDetached,1506949203482375936
,,, 0168851294, 0.634,SemiDetached,4884208775761318016
,,, 0169532543, 0.627,SemiDetached,2988525797467488256
,,, 0169573910, 0.603,SemiDetached,6764678395781277056
,,, 0170635351, 0.711,OverContact,4870998212272880896
,,, 0170637811, 0.636,SemiDetached,4871942963342625408
,,, 0170676440, 0.747,OverContact,4871145409392265088
,,, 0170937974, 0.683,SemiDetached,2072115497495386368
,,, 0172421004, 0.675,SemiDetached,938228841240985728
,,, 0172431974, 0.583,SemiDetached,2072694218571563264
,,, 0173419202, 0.608,SemiDetached,1942462495071839232
,,, 0173521768, 0.539,SemiDetached,1941344326105944192
,,, 0173795590, 0.812,Ellipsoidal,1937048568535232384
,,, 0173797509, 0.264,Detached,1938195183065643520
,,, 0174157888, 0.770,OverContact,1938276860462797568
,,, 0175458611, 0.757,OverContact,6550787959283913984
,,, 0176551075, 0.111,Detached,1925168925213987968
,,, 0176752680, 0.500,SemiDetached,1926507172602748032
,,, 0176983267, 0.991,Ellipsoidal,5280395388283428736
,,, 0178857934, 0.540,SemiDetached,4893114510709064192
,,, 0178859380, 0.746,OverContact,6154420442743214592
,,, 0178938437, 0.737,OverContact,4894803944686634624
,,, 0179034615, 0.550,SemiDetached,4895930531786688384
,,, 0179244391, 0.733,OverContact,4658717357748393088
,,, 0179368346, 0.731,OverContact,6117355699619910144
,,, 0180570279, 0.533,SemiDetached,1474194339773131648
,,, 0180724703, 0.604,SemiDetached,4989348372576549248
,,, 0180730928, 0.699,SemiDetached,5528405800890821376
,,, 0181043970, 0.579,SemiDetached,4689079924718106112
,,, 0181233908, 0.633,SemiDetached,4684818698623432576
,,, 0181341926, 0.585,SemiDetached,6710041768911976576
,,, 0182894226, 0.762,OverContact,6711789756182790272
,,, 0183469904, 0.663,SemiDetached,5540039527269078016
,,, 0184739277, 0.604,SemiDetached,331337421011384448
9618427,,, 0185403173, 0.550,SemiDetached,2082658577035787392
,,, 0185980914, 0.545,SemiDetached,5626609437844737920
10311340,,, 0186137970,,,2084134705758394112
,,, 0188594653, 0.765,OverContact,2411462989531355136
,,, 0190734021, 0.569,SemiDetached,1966633295406526464
,,, 0192990023, 0.702,OverContact,5462478705727653248
,,, 0193092806, 0.516,SemiDetached,5468670738602933504
,,, 0193391232, 0.522,SemiDetached,2069175609539524864
,,, 0193538686, 0.711,OverContact,2083348447558215552
,,, 0193545446, 0.594,SemiDetached,2083160912108531456
,,, 0193553960, 0.773,OverContact,1382205619284882560
,,, 0193580427, 0.744,OverContact,1363622399602580608
,,, 0193627658, 0.633,SemiDetached,1350220830329440256
,,, 0193635719, 0.763,OverContact,1350891910379201280
,,, 0193728983, 0.769,OverContact,1363222447952099328
,,, 0193770329, 0.902,Ellipsoidal,1346420948207784704
,,, 0193774939, 0.565,SemiDetached,1346411194338424704
,,, 0193823999, 0.826,Ellipsoidal,1346456068155824384
,,, 0194736844, 0.610,SemiDetached,236084529673464704
,,, 0196433833, 0.075,Detached,374800875137922816
,,, 0196740034, 0.523,SemiDetached,401078859445256192
,,, 0196896001, 0.341,Detached,397515857656189312
,,, 0197735761, 0.745,OverContact,6574192507392234112
,,, 0197755658, 0.368,Detached,2001819286713535360
,,, 0197757000, 0.541,SemiDetached,2001818565159194496
,,, 0197766143, 0.551,SemiDetached,6461277748459817472
,,, 0197908268, 0.623,SemiDetached,4681195326765480832
,,, 0197931263, 0.497,SemiDetached,4731842848134011648
,,, 0197933923, 0.799,OverContact,4731791312823017728
,,, 0198011271, 0.429,SemiDetached,4683659912142858752
,,, 0198037741, 0.659,SemiDetached,4683232343854378368
,,, 0198051336, 0.633,SemiDetached,4681711719273641856
,,, 0198242678, 0.507,SemiDetached,1624551008683167616
,,, 0198313291, 0.784,OverContact,1639708154429199104
,,, 0198388252, 0.798,OverContact,1433013437424963456
,,, 0198408416, 0.709,OverContact,1434160983967101184
,,, 0198410119, 0.899,Ellipsoidal,1419501916988096768
,,, 0198416591, 0.865,Ellipsoidal,1433203206259978112
,,, 0198457457, 0.917,Ellipsoidal,1420597683404462080
,,, 0198560607, 0.787,OverContact,1354723983279632000
,,, 0199420503, 0.524,SemiDetached,1861738069358924672
,,, 0199612934, 0.916,Ellipsoidal,1430067532240262400
,,, 0199688409, 0.627,SemiDetached,1430715458122768384
,,, 0199708835, 0.193,Detached,1427231960471961728
,,, 0199716496, 0.568,SemiDetached,1437067886552221440
,,, 0200282468, 0.918,Ellipsoidal,4786687523216555392
,,, 0200297691, 0.534,SemiDetached,4787243704301393792
,,, 0200440175, 0.537,SemiDetached,4814777738906843136
,,, 0201176965, 0.565,SemiDetached,6521534078039631872
,,, 0201497357, 0.451,SemiDetached,2896304530269262976
,,, 0201693184, 0.445,SemiDetached,395659813313524736
,,, 0202299805, 0.524,SemiDetached,1613991539528523648
,,, 0202445608, 0.622,SemiDetached,5962002815555171968
,,, 0202601061, 0.534,SemiDetached,416013251008903424
,,, 0204325855, 0.757,OverContact,2386118937273397632
,,, 0204327008, 0.742,OverContact,2398860971369507200
,,, 0204497617, 0.496,SemiDetached,6591942469057785472
,,, 0206537272, 0.832,Ellipsoidal,6819090851117929984
,,, 0207080350, 0.183,Detached,6582445957064044032
,,, 0207085748, 0.741,OverContact,4929395130250439168
,,, 0207174531, 0.689,SemiDetached,4727644504718888064
,,, 0207200487, 0.686,SemiDetached,4727316678453702656
,,, 0207384197, 0.767,OverContact,1664115594578931968
,,, 0207394908, 0.347,Detached,1443474603368456448
,,, 0207398432, 0.603,SemiDetached,1429294369407516288
,,, 0207496306, 0.769,OverContact,1431129011933593088
,,, 0207496824, 0.764,OverContact,1623766300978250240
,,, 0210636260, 0.803,Ellipsoidal,5895611863911960960
,,, 0211215485, 0.605,SemiDetached,6735526872216908160
,,, 0211412634, 0.845,Ellipsoidal,6783531824738645760
,,, 0212377300, 0.842,Ellipsoidal,5142214676776470144
,,, 0213067604, 0.728,OverContact,3213280611432679296
,,, 0214198381, 0.606,SemiDetached,6594266909654023296
,,, 0215258019, 0.545,SemiDetached,5045542247209122944
,,, 0215336287, 0.538,SemiDetached,5045577019264318720
,,, 0215403644, 0.558,SemiDetached,4948277868068000640
,,, 0216728030, 0.703,OverContact,5935235926507483648
,,, 0219033506, 0.594,SemiDetached,1560572488648076800
,,, 0219173590, 0.562,SemiDetached,5553357426277546368
,,, 0219176881, 0.843,Ellipsoidal,5548478897481339776
,,, 0219222201, 0.531,SemiDetached,4830968051922608512
,,, 0219308281, 0.553,SemiDetached,6464219869776996224
,,, 0219338651, 0.588,SemiDetached,6489238672751420160
,,, 0219373406, 0.601,SemiDetached,4770978525711924352
,,, 0219699532, 0.594,SemiDetached,3509530997195469312
,,, 0219750638, 0.770,OverContact,1632613349492009856
,,, 0219843981, 0.728,OverContact,1281813580534856448
,,, 0219900027, 0.684,SemiDetached,1637714117077137280
,,, 0219927211, 0.511,SemiDetached,6670255223402918272
,,, 0220015845, 0.033,Detached,4937862434935929472
,,, 0220042007, 0.588,SemiDetached,4799811706322746752
,,, 0220388567, 0.435,SemiDetached,6504774806411682304
,,, 0220402294, 0.641,SemiDetached,4775507585905757440
,,, 0220430912, 0.561,SemiDetached,4776318613169946624
,,, 0220521199, 0.645,SemiDetached,4721391856969488256
,,, 0224605072, 0.756,OverContact,1436872890741104768
,,, 0229057817, 0.585,SemiDetached,6612221281700739072
,,, 0229082842, 0.692,SemiDetached,3230233289730648576
,,, 0229143092, 0.921,Ellipsoidal,4917560914802120448
,,, 0229461186, 0.756,OverContact,2239310156165545728
,,, 0229687624, 0.808,Ellipsoidal,1422333090710125184
,,, 0229751802, 0.622,SemiDetached,2259381809648968320
,,, 0229804573, 0.629,SemiDetached,6410494364389396992
,,, 0229810745, 0.564,SemiDetached,4645469170322185984
,,, 0229889119, 0.750,OverContact,6193846936849536768
,,, 0229910746, 0.412,SemiDetached,2252018174119645696
,,, 0230233157, 0.657,SemiDetached,4554788872974050816
,,, 0230478637, 0.717,OverContact,1863703893071528832
,,, 0231075361, 1.002,Ellipsoidal,4656707068214907904
,,, 0231293332, 0.319,Detached,4748977774780226688
,,, 0231629787, 0.864,Ellipsoidal,6456953437947829504
,,, 0231714759, 0.524,SemiDetached,6489618897616126720
,,, 0231810776, 0.704,OverContact,4768908832511920384
,,, 0231822771, 0.461,SemiDetached,4795400323937085440
,,, 0231922739, 0.762,OverContact,5566989931649212416
,,, 0231973885, 0.542,SemiDetached,5553742981197782400
,,, 0232063593, 0.718,OverContact,6407070863137992704
,,, 0232527356, 0.835,Ellipsoidal,1454617122923582976
,,, 0232572560, 0.679,SemiDetached,1425033869225305728
,,, 0232634196, 0.661,SemiDetached,1418325576985717120
,,, 0233043818, 0.765,OverContact,4567617420587434624
,,, 0233208885, 0.616,SemiDetached,1637759884248368768
,,, 0233233639, 0.831,Ellipsoidal,1634402598509042304
,,, 0233282561, 0.721,OverContact,2233958455118523136
,,, 0233532554, 0.548,SemiDetached,2157168185074459648
,,, 0233635280, 0.532,SemiDetached,646353545385255296
,,, 0233650330, 0.249,Detached,1587765983886899200
,,, 0233720276, 0.473,SemiDetached,2159966820123727104
,,, 0233722938, 0.068,Detached,2159959948176040832
,,, 0233904049, 0.734,OverContact,2187704818437357568
,,, 0234211934, 0.489,SemiDetached,3125722720945464576
,,, 0234491752, 0.604,SemiDetached,4708499327219174912
,,, 0235000060, 0.782,OverContact,6486845482614663296
,,, 0236046394, 0.678,SemiDetached,1869256701670871168
,,, 0236327696, 0.662,SemiDetached,1316365355482554112
,,, 0236338880, 0.607,SemiDetached,1315212478883710080
,,, 0236884425, 0.796,OverContact,2243920855098546304
,,, 0237069277, 0.351,Detached,2243686521683999232
13112636,,, 0237130278, 0.856,Ellipsoidal,2145768139280027136
,,, 0237915523, 0.797,OverContact,4680452950258688128
,,, 0238917338, 0.633,SemiDetached,5553612895227964288
,,, 0239052494, 0.538,SemiDetached,189291376380052992
,,, 0239187696, 0.460,SemiDetached,892348454394856064
,,, 0240706234, 0.726,OverContact,415494796916632192
,,, 0240873079, 0.799,OverContact,401916133252333696
,,, 0240911239, 0.797,OverContact,404008095861309696
,,, 0240947891, 0.544,SemiDetached,403158345171495296
